image_id,top_category,top_score
test_00161_img.jpg,Soho,0.960807
test_02289_img.jpg,VenusExpress,0.960805
test_02277_img.jpg,Proba3ocs,0.960805
test_04102_img.jpg,Proba3ocs,0.960802
test_03298_img.jpg,Smart1,0.960801
test_00538_img.jpg,VenusExpress,0.960796
test_00340_img.jpg,LisaPathfinder,0.960788
test_01524_img.jpg,Proba3,0.960778
test_01080_img.jpg,VenusExpress,0.960771
test_01316_img.jpg,ObservationSat1,0.960763
test_03795_img.jpg,Proba3,0.960752
test_00342_img.jpg,LisaPathfinder,0.960750
test_04978_img.jpg,Proba2,0.960744
test_03297_img.jpg,XMM Newton,0.960735
test_00336_img.jpg,Soho,0.960735
test_04317_img.jpg,Proba3ocs,0.960723
test_02881_img.jpg,LisaPathfinder,0.960704
test_00818_img.jpg,VenusExpress,0.960703
test_02231_img.jpg,LisaPathfinder,0.960703
test_03329_img.jpg,VenusExpress,0.960702
test_03256_img.jpg,LisaPathfinder,0.960698
test_01360_img.jpg,XMM Newton,0.960691
test_02498_img.jpg,VenusExpress,0.960658
test_02370_img.jpg,Soho,0.960655
test_03385_img.jpg,LisaPathfinder,0.960653
test_03600_img.jpg,LisaPathfinder,0.960652
test_04674_img.jpg,LisaPathfinder,0.960618
test_01007_img.jpg,Proba3ocs,0.960617
test_04380_img.jpg,ObservationSat1,0.960604
test_00533_img.jpg,XMM Newton,0.960601
test_02945_img.jpg,Cheops,0.960600
test_01596_img.jpg,ObservationSat1,0.960576
test_03855_img.jpg,Proba3ocs,0.960572
test_00211_img.jpg,Proba3,0.960555
test_04016_img.jpg,Proba3ocs,0.960554
test_04660_img.jpg,Proba3,0.960534
test_00257_img.jpg,ObservationSat1,0.960520
test_04469_img.jpg,Soho,0.960496
test_01454_img.jpg,Proba2,0.960494
test_03839_img.jpg,Soho,0.960480
test_04063_img.jpg,Proba2,0.960475
test_00487_img.jpg,Proba3ocs,0.960474
test_02922_img.jpg,Soho,0.960466
test_02569_img.jpg,LisaPathfinder,0.960465
test_02216_img.jpg,LisaPathfinder,0.960456
test_02981_img.jpg,Cheops,0.960455
test_01702_img.jpg,LisaPathfinder,0.960452
test_03001_img.jpg,Smart1,0.960430
test_00750_img.jpg,Cheops,0.960376
test_03357_img.jpg,Soho,0.960356
test_03810_img.jpg,LisaPathfinder,0.960303
test_03402_img.jpg,Cheops,0.960302
test_01565_img.jpg,Proba3ocs,0.960294
test_00150_img.jpg,Cheops,0.960285
test_02709_img.jpg,Proba3ocs,0.960256
test_00104_img.jpg,Proba2,0.960255
test_00400_img.jpg,Proba3,0.960239
test_01052_img.jpg,XMM Newton,0.960205
test_00214_img.jpg,Proba3ocs,0.960204
test_04433_img.jpg,Soho,0.960193
test_00691_img.jpg,Proba3,0.960187
test_03942_img.jpg,Cheops,0.960165
test_04321_img.jpg,Smart1,0.960158
test_01063_img.jpg,ObservationSat1,0.960153
test_01374_img.jpg,XMM Newton,0.960142
test_00219_img.jpg,LisaPathfinder,0.960141
test_03308_img.jpg,XMM Newton,0.960128
test_02329_img.jpg,Proba3ocs,0.960128
test_02963_img.jpg,Cheops,0.960120
test_01461_img.jpg,Proba3ocs,0.960119
test_04068_img.jpg,Proba2,0.960109
test_02812_img.jpg,Proba3ocs,0.960107
test_00041_img.jpg,Proba3ocs,0.960081
test_04934_img.jpg,LisaPathfinder,0.960068
test_01641_img.jpg,Proba3ocs,0.960048
test_02236_img.jpg,ObservationSat1,0.960046
test_01443_img.jpg,Cheops,0.960037
test_01707_img.jpg,Soho,0.960030
test_01135_img.jpg,Smart1,0.960028
test_03778_img.jpg,Smart1,0.960016
test_04467_img.jpg,Cheops,0.960009
test_00923_img.jpg,Smart1,0.960003
test_03073_img.jpg,Proba3ocs,0.960003
test_03489_img.jpg,Proba3ocs,0.959991
test_04517_img.jpg,VenusExpress,0.959975
test_01575_img.jpg,Proba3ocs,0.959972
test_03431_img.jpg,Proba2,0.959971
test_00031_img.jpg,Proba3ocs,0.959966
test_02528_img.jpg,LisaPathfinder,0.959952
test_03323_img.jpg,ObservationSat1,0.959951
test_00249_img.jpg,Proba3ocs,0.959945
test_02248_img.jpg,VenusExpress,0.959925
test_03131_img.jpg,Proba2,0.959923
test_00426_img.jpg,Smart1,0.959915
test_01922_img.jpg,LisaPathfinder,0.959912
test_01662_img.jpg,Soho,0.959909
test_01931_img.jpg,VenusExpress,0.959909
test_02570_img.jpg,LisaPathfinder,0.959906
test_02555_img.jpg,ObservationSat1,0.959904
test_01231_img.jpg,Smart1,0.959902
test_01018_img.jpg,VenusExpress,0.959895
test_00430_img.jpg,VenusExpress,0.959892
test_03199_img.jpg,Smart1,0.959875
test_02244_img.jpg,VenusExpress,0.959856
test_00069_img.jpg,Smart1,0.959844
test_00932_img.jpg,LisaPathfinder,0.959829
test_03516_img.jpg,XMM Newton,0.959824
test_01406_img.jpg,VenusExpress,0.959819
test_02530_img.jpg,XMM Newton,0.959812
test_04189_img.jpg,VenusExpress,0.959805
test_02650_img.jpg,Proba3ocs,0.959799
test_03294_img.jpg,Proba2,0.959778
test_04991_img.jpg,Proba3ocs,0.959763
test_04508_img.jpg,Soho,0.959760
test_00269_img.jpg,Proba3ocs,0.959732
test_00512_img.jpg,Soho,0.959711
test_00281_img.jpg,XMM Newton,0.959711
test_01289_img.jpg,Proba3ocs,0.959692
test_01871_img.jpg,XMM Newton,0.959666
test_02287_img.jpg,Soho,0.959655
test_03183_img.jpg,VenusExpress,0.959635
test_03983_img.jpg,Cheops,0.959629
test_00310_img.jpg,Smart1,0.959596
test_00053_img.jpg,Smart1,0.959592
test_01249_img.jpg,LisaPathfinder,0.959575
test_03531_img.jpg,Soho,0.959538
test_00592_img.jpg,Soho,0.959532
test_02037_img.jpg,XMM Newton,0.959526
test_03947_img.jpg,Smart1,0.959524
test_02282_img.jpg,LisaPathfinder,0.959489
test_02334_img.jpg,Proba3ocs,0.959487
test_02891_img.jpg,LisaPathfinder,0.959487
test_01766_img.jpg,Smart1,0.959439
test_01351_img.jpg,VenusExpress,0.959424
test_01109_img.jpg,Proba2,0.959393
test_01416_img.jpg,Soho,0.959382
test_02726_img.jpg,Proba3ocs,0.959382
test_00207_img.jpg,Cheops,0.959376
test_00706_img.jpg,VenusExpress,0.959373
test_03901_img.jpg,LisaPathfinder,0.959371
test_03259_img.jpg,Proba3ocs,0.959361
test_03491_img.jpg,VenusExpress,0.959350
test_03754_img.jpg,VenusExpress,0.959343
test_03305_img.jpg,Soho,0.959341
test_00784_img.jpg,Proba3ocs,0.959319
test_00188_img.jpg,Soho,0.959302
test_01985_img.jpg,ObservationSat1,0.959271
test_01608_img.jpg,XMM Newton,0.959267
test_01144_img.jpg,Cheops,0.959255
test_04245_img.jpg,Soho,0.959248
test_01509_img.jpg,Proba3ocs,0.959241
test_00529_img.jpg,Cheops,0.959239
test_02067_img.jpg,Proba3,0.959224
test_00859_img.jpg,Proba3ocs,0.959223
test_02279_img.jpg,VenusExpress,0.959207
test_03317_img.jpg,LisaPathfinder,0.959202
test_03952_img.jpg,Smart1,0.959195
test_00726_img.jpg,XMM Newton,0.959195
test_02348_img.jpg,Soho,0.959189
test_04259_img.jpg,LisaPathfinder,0.959173
test_04358_img.jpg,Proba3ocs,0.959170
test_03894_img.jpg,Proba3ocs,0.959149
test_03817_img.jpg,Proba3ocs,0.959138
test_02188_img.jpg,VenusExpress,0.959138
test_02199_img.jpg,ObservationSat1,0.959133
test_03383_img.jpg,Proba3ocs,0.959133
test_03965_img.jpg,Cheops,0.959126
test_00520_img.jpg,Proba3,0.959121
test_02000_img.jpg,Proba2,0.959116
test_00716_img.jpg,Proba3ocs,0.959111
test_03473_img.jpg,Proba3ocs,0.959105
test_04816_img.jpg,Proba3ocs,0.959102
test_00612_img.jpg,Soho,0.959095
test_00156_img.jpg,Proba3ocs,0.959090
test_04632_img.jpg,VenusExpress,0.959088
test_04395_img.jpg,Soho,0.959067
test_00135_img.jpg,Proba3,0.959062
test_03270_img.jpg,VenusExpress,0.959056
test_00553_img.jpg,Soho,0.959056
test_01755_img.jpg,Proba3ocs,0.959050
test_03238_img.jpg,ObservationSat1,0.959046
test_00393_img.jpg,VenusExpress,0.959023
test_03312_img.jpg,Proba2,0.959018
test_03833_img.jpg,XMM Newton,0.959014
test_00525_img.jpg,ObservationSat1,0.959009
test_01271_img.jpg,VenusExpress,0.958999
test_02732_img.jpg,Proba3ocs,0.958989
test_04969_img.jpg,VenusExpress,0.958974
test_02437_img.jpg,VenusExpress,0.958964
test_02190_img.jpg,Proba3ocs,0.958959
test_02094_img.jpg,Soho,0.958957
test_04481_img.jpg,XMM Newton,0.958955
test_00596_img.jpg,Soho,0.958934
test_03612_img.jpg,VenusExpress,0.958931
test_02627_img.jpg,Soho,0.958925
test_00465_img.jpg,LisaPathfinder,0.958922
test_03173_img.jpg,Soho,0.958911
test_03228_img.jpg,Soho,0.958909
test_02229_img.jpg,Smart1,0.958901
test_01184_img.jpg,Cheops,0.958890
test_01774_img.jpg,Proba3,0.958888
test_00419_img.jpg,ObservationSat1,0.958876
test_02962_img.jpg,VenusExpress,0.958873
test_03506_img.jpg,Proba3ocs,0.958868
test_02495_img.jpg,Smart1,0.958862
test_02763_img.jpg,Soho,0.958851
test_00696_img.jpg,LisaPathfinder,0.958834
test_00954_img.jpg,Proba3ocs,0.958812
test_01825_img.jpg,Cheops,0.958793
test_02308_img.jpg,VenusExpress,0.958776
test_01980_img.jpg,LisaPathfinder,0.958747
test_02100_img.jpg,Proba3ocs,0.958731
test_02600_img.jpg,ObservationSat1,0.958729
test_00988_img.jpg,VenusExpress,0.958717
test_04293_img.jpg,VenusExpress,0.958713
test_03975_img.jpg,XMM Newton,0.958688
test_03182_img.jpg,XMM Newton,0.958671
test_04216_img.jpg,Proba3,0.958670
test_02584_img.jpg,Proba3,0.958653
test_03548_img.jpg,LisaPathfinder,0.958653
test_04374_img.jpg,Proba3ocs,0.958646
test_04975_img.jpg,XMM Newton,0.958645
test_02299_img.jpg,Soho,0.958638
test_03313_img.jpg,Proba3,0.958618
test_00978_img.jpg,Proba3ocs,0.958615
test_01037_img.jpg,LisaPathfinder,0.958592
test_01593_img.jpg,VenusExpress,0.958587
test_04880_img.jpg,VenusExpress,0.958570
test_00551_img.jpg,XMM Newton,0.958559
test_03505_img.jpg,Soho,0.958558
test_01543_img.jpg,VenusExpress,0.958556
test_04729_img.jpg,Proba2,0.958545
test_03095_img.jpg,Proba3ocs,0.958541
test_00927_img.jpg,Proba3ocs,0.958538
test_03537_img.jpg,Cheops,0.958532
test_04506_img.jpg,LisaPathfinder,0.958524
test_04214_img.jpg,LisaPathfinder,0.958512
test_01268_img.jpg,Soho,0.958481
test_04936_img.jpg,Soho,0.958468
test_02862_img.jpg,Soho,0.958462
test_03457_img.jpg,Soho,0.958450
test_01193_img.jpg,Proba2,0.958444
test_02647_img.jpg,Smart1,0.958428
test_01768_img.jpg,Smart1,0.958423
test_03556_img.jpg,Proba3ocs,0.958408
test_02429_img.jpg,ObservationSat1,0.958382
test_03670_img.jpg,XMM Newton,0.958372
test_01937_img.jpg,VenusExpress,0.958371
test_02031_img.jpg,VenusExpress,0.958367
test_02451_img.jpg,VenusExpress,0.958365
test_00043_img.jpg,VenusExpress,0.958346
test_03151_img.jpg,Proba3,0.958342
test_01770_img.jpg,XMM Newton,0.958335
test_04875_img.jpg,Proba3,0.958323
test_04325_img.jpg,VenusExpress,0.958320
test_02745_img.jpg,Proba3ocs,0.958309
test_03586_img.jpg,XMM Newton,0.958275
test_03192_img.jpg,Proba3,0.958274
test_02642_img.jpg,VenusExpress,0.958267
test_02108_img.jpg,Cheops,0.958249
test_03443_img.jpg,Soho,0.958249
test_04635_img.jpg,VenusExpress,0.958246
test_03802_img.jpg,Smart1,0.958233
test_00801_img.jpg,Soho,0.958218
test_03884_img.jpg,LisaPathfinder,0.958198
test_03618_img.jpg,Soho,0.958190
test_01663_img.jpg,Proba2,0.958186
test_03716_img.jpg,Proba3ocs,0.958179
test_01890_img.jpg,Proba2,0.958160
test_00721_img.jpg,LisaPathfinder,0.958153
test_02832_img.jpg,Cheops,0.958148
test_01746_img.jpg,XMM Newton,0.958097
test_04514_img.jpg,Smart1,0.958089
test_00661_img.jpg,Proba3ocs,0.958075
test_03492_img.jpg,Proba3ocs,0.958056
test_04730_img.jpg,VenusExpress,0.958052
test_04385_img.jpg,LisaPathfinder,0.958030
test_02996_img.jpg,Proba3ocs,0.958027
test_02258_img.jpg,LisaPathfinder,0.958022
test_04168_img.jpg,LisaPathfinder,0.958006
test_02059_img.jpg,Proba3ocs,0.957984
test_01810_img.jpg,Proba3,0.957938
test_00052_img.jpg,Proba3ocs,0.957927
test_03107_img.jpg,LisaPathfinder,0.957923
test_01550_img.jpg,Proba2,0.957886
test_02390_img.jpg,VenusExpress,0.957881
test_02942_img.jpg,LisaPathfinder,0.957878
test_00321_img.jpg,Proba3ocs,0.957856
test_02992_img.jpg,Proba2,0.957830
test_00963_img.jpg,Proba3,0.957823
test_04324_img.jpg,Proba3ocs,0.957797
test_04212_img.jpg,LisaPathfinder,0.957795
test_03793_img.jpg,Soho,0.957794
test_01925_img.jpg,Proba3ocs,0.957776
test_00587_img.jpg,Soho,0.957771
test_04144_img.jpg,Proba3ocs,0.957759
test_00167_img.jpg,XMM Newton,0.957754
test_00273_img.jpg,LisaPathfinder,0.957750
test_04226_img.jpg,XMM Newton,0.957731
test_02674_img.jpg,LisaPathfinder,0.957724
test_00216_img.jpg,Proba2,0.957720
test_01315_img.jpg,Smart1,0.957705
test_03047_img.jpg,VenusExpress,0.957679
test_04652_img.jpg,VenusExpress,0.957667
test_04732_img.jpg,Soho,0.957647
test_00871_img.jpg,LisaPathfinder,0.957642
test_02815_img.jpg,Proba3ocs,0.957630
test_01366_img.jpg,Proba3ocs,0.957607
test_00485_img.jpg,Soho,0.957599
test_02176_img.jpg,Soho,0.957592
test_00644_img.jpg,Soho,0.957592
test_02263_img.jpg,Proba3ocs,0.957570
test_00351_img.jpg,LisaPathfinder,0.957554
test_01546_img.jpg,VenusExpress,0.957544
test_00873_img.jpg,Proba3ocs,0.957525
test_01936_img.jpg,Soho,0.957523
test_03892_img.jpg,Proba3ocs,0.957516
test_03301_img.jpg,LisaPathfinder,0.957499
test_03207_img.jpg,VenusExpress,0.957490
test_00820_img.jpg,LisaPathfinder,0.957471
test_00017_img.jpg,ObservationSat1,0.957469
test_01618_img.jpg,Soho,0.957465
test_01989_img.jpg,VenusExpress,0.957464
test_00129_img.jpg,Proba2,0.957451
test_01103_img.jpg,LisaPathfinder,0.957451
test_04939_img.jpg,Smart1,0.957399
test_01371_img.jpg,VenusExpress,0.957392
test_04258_img.jpg,LisaPathfinder,0.957386
test_04884_img.jpg,VenusExpress,0.957363
test_04499_img.jpg,VenusExpress,0.957335
test_01305_img.jpg,Cheops,0.957333
test_01896_img.jpg,XMM Newton,0.957319
test_04362_img.jpg,Proba3,0.957318
test_01668_img.jpg,LisaPathfinder,0.957295
test_02196_img.jpg,Smart1,0.957293
test_04431_img.jpg,Smart1,0.957291
test_01637_img.jpg,Cheops,0.957284
test_03218_img.jpg,Soho,0.957272
test_04196_img.jpg,Soho,0.957266
test_00354_img.jpg,VenusExpress,0.957252
test_00912_img.jpg,Proba3ocs,0.957248
test_02737_img.jpg,Smart1,0.957241
test_00002_img.jpg,LisaPathfinder,0.957225
test_04786_img.jpg,Proba3ocs,0.957219
test_03875_img.jpg,Proba2,0.957186
test_04782_img.jpg,Proba3,0.957178
test_01802_img.jpg,VenusExpress,0.957176
test_00344_img.jpg,ObservationSat1,0.957173
test_01319_img.jpg,Smart1,0.957159
test_00950_img.jpg,Proba3ocs,0.957151
test_02793_img.jpg,Proba3ocs,0.957134
test_00506_img.jpg,Smart1,0.957103
test_01689_img.jpg,VenusExpress,0.957103
test_00714_img.jpg,Proba3,0.957098
test_04903_img.jpg,Soho,0.957088
test_04804_img.jpg,LisaPathfinder,0.957076
test_04538_img.jpg,VenusExpress,0.957051
test_02459_img.jpg,VenusExpress,0.957026
test_01632_img.jpg,Proba3ocs,0.957024
test_03166_img.jpg,ObservationSat1,0.957016
test_04618_img.jpg,Proba3ocs,0.957014
test_04136_img.jpg,Smart1,0.957013
test_03971_img.jpg,Soho,0.957000
test_04403_img.jpg,Soho,0.956993
test_02293_img.jpg,VenusExpress,0.956983
test_02943_img.jpg,LisaPathfinder,0.956980
test_04896_img.jpg,Soho,0.956972
test_03986_img.jpg,Proba3ocs,0.956971
test_04161_img.jpg,VenusExpress,0.956970
test_01693_img.jpg,Smart1,0.956960
test_00568_img.jpg,LisaPathfinder,0.956943
test_02902_img.jpg,Soho,0.956912
test_00980_img.jpg,Smart1,0.956909
test_04779_img.jpg,Smart1,0.956905
test_02542_img.jpg,Soho,0.956895
test_01633_img.jpg,LisaPathfinder,0.956895
test_00248_img.jpg,Soho,0.956873
test_01966_img.jpg,LisaPathfinder,0.956871
test_04963_img.jpg,Smart1,0.956871
test_01505_img.jpg,Proba3,0.956869
test_03659_img.jpg,VenusExpress,0.956866
test_00601_img.jpg,Proba3ocs,0.956866
test_01821_img.jpg,LisaPathfinder,0.956865
test_00737_img.jpg,VenusExpress,0.956827
test_03665_img.jpg,LisaPathfinder,0.956819
test_04425_img.jpg,Cheops,0.956808
test_03122_img.jpg,LisaPathfinder,0.956800
test_00353_img.jpg,Soho,0.956796
test_04839_img.jpg,Proba2,0.956789
test_00955_img.jpg,Cheops,0.956786
test_03943_img.jpg,Soho,0.956784
test_02378_img.jpg,Proba3ocs,0.956782
test_01781_img.jpg,Soho,0.956768
test_00300_img.jpg,VenusExpress,0.956746
test_03118_img.jpg,VenusExpress,0.956735
test_04679_img.jpg,VenusExpress,0.956719
test_04501_img.jpg,Proba3ocs,0.956701
test_02061_img.jpg,Proba3,0.956699
test_01385_img.jpg,LisaPathfinder,0.956695
test_00776_img.jpg,XMM Newton,0.956676
test_04921_img.jpg,Proba2,0.956675
test_03156_img.jpg,Smart1,0.956635
test_03068_img.jpg,Proba3,0.956632
test_02683_img.jpg,Soho,0.956632
test_04315_img.jpg,Proba3ocs,0.956604
test_01201_img.jpg,XMM Newton,0.956592
test_01809_img.jpg,LisaPathfinder,0.956554
test_00864_img.jpg,Proba3ocs,0.956537
test_04154_img.jpg,Cheops,0.956535
test_02048_img.jpg,Proba3,0.956521
test_02895_img.jpg,VenusExpress,0.956520
test_00210_img.jpg,VenusExpress,0.956513
test_00330_img.jpg,XMM Newton,0.956508
test_03682_img.jpg,VenusExpress,0.956491
test_03555_img.jpg,Proba3ocs,0.956482
test_04959_img.jpg,Proba3,0.956474
test_04960_img.jpg,Soho,0.956473
test_04641_img.jpg,VenusExpress,0.956454
test_01029_img.jpg,VenusExpress,0.956453
test_02014_img.jpg,LisaPathfinder,0.956446
test_02355_img.jpg,VenusExpress,0.956434
test_00984_img.jpg,Proba3ocs,0.956414
test_04644_img.jpg,Soho,0.956402
test_03071_img.jpg,Proba3ocs,0.956357
test_04962_img.jpg,Soho,0.956348
test_04117_img.jpg,VenusExpress,0.956334
test_03700_img.jpg,VenusExpress,0.956330
test_02944_img.jpg,Smart1,0.956316
test_03629_img.jpg,Soho,0.956302
test_00236_img.jpg,LisaPathfinder,0.956294
test_01979_img.jpg,Cheops,0.956291
test_04532_img.jpg,Soho,0.956286
test_03469_img.jpg,Cheops,0.956273
test_03447_img.jpg,Soho,0.956262
test_00905_img.jpg,Soho,0.956259
test_01786_img.jpg,VenusExpress,0.956254
test_03158_img.jpg,Soho,0.956250
test_01672_img.jpg,ObservationSat1,0.956246
test_02423_img.jpg,Cheops,0.956238
test_01850_img.jpg,Soho,0.956219
test_00915_img.jpg,LisaPathfinder,0.956209
test_04087_img.jpg,Cheops,0.956126
test_00061_img.jpg,Smart1,0.956070
test_00902_img.jpg,Proba3ocs,0.956056
test_03890_img.jpg,Soho,0.956050
test_01767_img.jpg,VenusExpress,0.956035
test_04290_img.jpg,XMM Newton,0.956014
test_01882_img.jpg,VenusExpress,0.956012
test_02949_img.jpg,Cheops,0.956003
test_00929_img.jpg,Soho,0.955995
test_01851_img.jpg,Proba3ocs,0.955952
test_03154_img.jpg,Soho,0.955947
test_03203_img.jpg,Proba3ocs,0.955943
test_04244_img.jpg,VenusExpress,0.955911
test_03136_img.jpg,VenusExpress,0.955895
test_00881_img.jpg,VenusExpress,0.955878
test_00424_img.jpg,Cheops,0.955846
test_03639_img.jpg,Proba3ocs,0.955830
test_02363_img.jpg,Proba3ocs,0.955825
test_03248_img.jpg,Proba3ocs,0.955814
test_01834_img.jpg,VenusExpress,0.955814
test_03782_img.jpg,Proba3ocs,0.955806
test_00170_img.jpg,Soho,0.955800
test_01921_img.jpg,Proba3ocs,0.955800
test_03365_img.jpg,VenusExpress,0.955780
test_00429_img.jpg,Soho,0.955757
test_02795_img.jpg,VenusExpress,0.955736
test_02623_img.jpg,Proba3ocs,0.955729
test_01423_img.jpg,VenusExpress,0.955716
test_02635_img.jpg,LisaPathfinder,0.955711
test_02436_img.jpg,Soho,0.955689
test_03783_img.jpg,Soho,0.955679
test_02702_img.jpg,XMM Newton,0.955650
test_01154_img.jpg,Proba3ocs,0.955619
test_03825_img.jpg,Proba3,0.955606
test_01822_img.jpg,Soho,0.955605
test_01032_img.jpg,ObservationSat1,0.955597
test_01328_img.jpg,VenusExpress,0.955588
test_03250_img.jpg,LisaPathfinder,0.955529
test_00383_img.jpg,LisaPathfinder,0.955518
test_01969_img.jpg,LisaPathfinder,0.955496
test_00450_img.jpg,Proba3ocs,0.955491
test_04822_img.jpg,Soho,0.955486
test_03972_img.jpg,Smart1,0.955474
test_02008_img.jpg,Soho,0.955467
test_04298_img.jpg,Soho,0.955454
test_01584_img.jpg,Proba3ocs,0.955437
test_04585_img.jpg,Proba3,0.955427
test_01796_img.jpg,Soho,0.955317
test_03485_img.jpg,Proba3ocs,0.955304
test_03478_img.jpg,Smart1,0.955280
test_02909_img.jpg,Soho,0.955271
test_01835_img.jpg,Soho,0.955220
test_03573_img.jpg,Soho,0.955193
test_02434_img.jpg,Smart1,0.955182
test_02079_img.jpg,Soho,0.955171
test_03369_img.jpg,Soho,0.955166
test_00913_img.jpg,VenusExpress,0.955151
test_04578_img.jpg,Smart1,0.955147
test_02547_img.jpg,Proba3ocs,0.955115
test_01540_img.jpg,VenusExpress,0.955093
test_04004_img.jpg,Soho,0.955083
test_01376_img.jpg,VenusExpress,0.955068
test_01258_img.jpg,VenusExpress,0.955067
test_00886_img.jpg,LisaPathfinder,0.955050
test_03858_img.jpg,Smart1,0.955048
test_00893_img.jpg,Proba2,0.955042
test_00121_img.jpg,Proba3ocs,0.955035
test_01605_img.jpg,Proba3ocs,0.955008
test_03099_img.jpg,XMM Newton,0.955006
test_00083_img.jpg,LisaPathfinder,0.954997
test_00672_img.jpg,Proba3,0.954953
test_01785_img.jpg,Cheops,0.954931
test_02875_img.jpg,Proba3,0.954928
test_04394_img.jpg,Proba3ocs,0.954924
test_02376_img.jpg,LisaPathfinder,0.954923
test_02784_img.jpg,Smart1,0.954919
test_03058_img.jpg,LisaPathfinder,0.954858
test_02621_img.jpg,Cheops,0.954840
test_00449_img.jpg,VenusExpress,0.954807
test_00847_img.jpg,Smart1,0.954804
test_02349_img.jpg,VenusExpress,0.954767
test_03919_img.jpg,LisaPathfinder,0.954764
test_00942_img.jpg,Soho,0.954757
test_04418_img.jpg,VenusExpress,0.954755
test_03482_img.jpg,LisaPathfinder,0.954751
test_00350_img.jpg,Soho,0.954744
test_04515_img.jpg,LisaPathfinder,0.954707
test_00757_img.jpg,VenusExpress,0.954698
test_02811_img.jpg,ObservationSat1,0.954680
test_02592_img.jpg,ObservationSat1,0.954677
test_03933_img.jpg,Smart1,0.954677
test_04257_img.jpg,VenusExpress,0.954673
test_01198_img.jpg,VenusExpress,0.954646
test_02699_img.jpg,Soho,0.954643
test_03062_img.jpg,Cheops,0.954631
test_00360_img.jpg,Smart1,0.954629
test_02095_img.jpg,Proba3ocs,0.954611
test_01465_img.jpg,Proba3ocs,0.954608
test_00202_img.jpg,Smart1,0.954590
test_01590_img.jpg,Smart1,0.954581
test_03929_img.jpg,Smart1,0.954578
test_02007_img.jpg,VenusExpress,0.954568
test_02232_img.jpg,Soho,0.954565
test_03465_img.jpg,Proba3ocs,0.954560
test_02170_img.jpg,VenusExpress,0.954555
test_04289_img.jpg,VenusExpress,0.954513
test_03366_img.jpg,Soho,0.954498
test_01955_img.jpg,Proba2,0.954483
test_02023_img.jpg,LisaPathfinder,0.954477
test_00021_img.jpg,Soho,0.954437
test_04541_img.jpg,Proba3ocs,0.954435
test_01345_img.jpg,Soho,0.954430
test_00277_img.jpg,Smart1,0.954428
test_00516_img.jpg,Cheops,0.954423
test_03681_img.jpg,Soho,0.954386
test_01644_img.jpg,Proba3ocs,0.954381
test_01778_img.jpg,LisaPathfinder,0.954372
test_03653_img.jpg,Smart1,0.954341
test_02854_img.jpg,VenusExpress,0.954332
test_01973_img.jpg,Proba3ocs,0.954310
test_00562_img.jpg,ObservationSat1,0.954305
test_03623_img.jpg,Proba2,0.954299
test_01854_img.jpg,VenusExpress,0.954278
test_01793_img.jpg,Smart1,0.954258
test_03807_img.jpg,Soho,0.954215
test_04545_img.jpg,VenusExpress,0.954213
test_03949_img.jpg,VenusExpress,0.954199
test_01629_img.jpg,LisaPathfinder,0.954186
test_04990_img.jpg,LisaPathfinder,0.954173
test_01451_img.jpg,Proba3ocs,0.954164
test_01527_img.jpg,Proba2,0.954159
test_02974_img.jpg,Proba3ocs,0.954159
test_02018_img.jpg,Proba3ocs,0.954154
test_03791_img.jpg,Proba3ocs,0.954149
test_02837_img.jpg,Proba2,0.954145
test_00179_img.jpg,LisaPathfinder,0.954143
test_02917_img.jpg,Soho,0.954141
test_02173_img.jpg,Soho,0.954139
test_04096_img.jpg,VenusExpress,0.954130
test_02098_img.jpg,Soho,0.954100
test_01715_img.jpg,Proba3,0.954099
test_02695_img.jpg,LisaPathfinder,0.954098
test_04710_img.jpg,Soho,0.954085
test_03413_img.jpg,XMM Newton,0.954069
test_01011_img.jpg,Cheops,0.954003
test_02460_img.jpg,Soho,0.953986
test_00420_img.jpg,Soho,0.953951
test_01861_img.jpg,LisaPathfinder,0.953942
test_01141_img.jpg,VenusExpress,0.953936
test_00120_img.jpg,Soho,0.953921
test_04150_img.jpg,Proba3ocs,0.953903
test_04338_img.jpg,Soho,0.953902
test_02562_img.jpg,Proba3ocs,0.953888
test_03272_img.jpg,Smart1,0.953850
test_04236_img.jpg,Soho,0.953823
test_02678_img.jpg,XMM Newton,0.953801
test_04375_img.jpg,LisaPathfinder,0.953794
test_02899_img.jpg,Proba3ocs,0.953778
test_01615_img.jpg,Soho,0.953764
test_00266_img.jpg,VenusExpress,0.953761
test_01142_img.jpg,VenusExpress,0.953759
test_03717_img.jpg,VenusExpress,0.953728
test_03750_img.jpg,Soho,0.953705
test_00408_img.jpg,Soho,0.953701
test_02446_img.jpg,VenusExpress,0.953695
test_02345_img.jpg,LisaPathfinder,0.953640
test_02835_img.jpg,Proba3,0.953618
test_01495_img.jpg,Proba3ocs,0.953614
test_00470_img.jpg,VenusExpress,0.953589
test_02514_img.jpg,VenusExpress,0.953567
test_02284_img.jpg,VenusExpress,0.953560
test_00225_img.jpg,LisaPathfinder,0.953549
test_01045_img.jpg,VenusExpress,0.953538
test_04391_img.jpg,Proba3ocs,0.953534
test_04024_img.jpg,Soho,0.953524
test_01021_img.jpg,VenusExpress,0.953494
test_03143_img.jpg,VenusExpress,0.953460
test_02142_img.jpg,Soho,0.953457
test_04049_img.jpg,XMM Newton,0.953441
test_02984_img.jpg,Soho,0.953402
test_02765_img.jpg,Soho,0.953392
