filename,class,bbox
test_18673_img.jpg,XMM Newton,"(554, 11, 1016, 774)"
test_18674_img.jpg,Soho,"(7, 26, 474, 227)"
test_18675_img.jpg,XMM Newton,"(562, 339, 803, 452)"
test_18676_img.jpg,ObservationSat1,"(634, 224, 927, 550)"
test_18677_img.jpg,XMM Newton,"(530, 6, 844, 401)"
test_18678_img.jpg,XMM Newton,"(533, 301, 947, 634)"
test_18679_img.jpg,Soho,"(481, 63, 628, 213)"
test_18680_img.jpg,Proba3ocs,"(378, 706, 745, 1018)"
test_18681_img.jpg,Proba3,"(102, 121, 575, 382)"
test_18682_img.jpg,Cheops,"(484, 498, 898, 859)"
test_18683_img.jpg,Soho,"(315, 4, 444, 267)"
test_18684_img.jpg,Proba3ocs,"(308, 144, 545, 353)"
test_18685_img.jpg,Cheops,"(512, 147, 910, 538)"
test_18686_img.jpg,LisaPathfinder,"(742, 50, 1019, 517)"
test_18687_img.jpg,ObservationSat1,"(274, 268, 560, 668)"
test_18688_img.jpg,Proba2,"(466, 193, 583, 496)"
test_18689_img.jpg,VenusExpress,"(329, 16, 666, 464)"
test_18690_img.jpg,LisaPathfinder,"(372, 50, 771, 446)"
test_18691_img.jpg,Soho,"(641, 403, 755, 647)"
test_18692_img.jpg,LisaPathfinder,"(708, 304, 983, 457)"
test_18693_img.jpg,Proba2,"(484, 172, 792, 376)"
test_18694_img.jpg,VenusExpress,"(277, 140, 623, 578)"
test_18695_img.jpg,Proba3,"(571, 346, 985, 771)"
test_18696_img.jpg,Smart1,"(517, 383, 1014, 529)"
test_18697_img.jpg,Proba2,"(263, 5, 726, 339)"
test_18698_img.jpg,XMM Newton,"(486, 131, 754, 595)"
test_18699_img.jpg,VenusExpress,"(626, 346, 750, 600)"
test_18700_img.jpg,Smart1,"(623, 381, 718, 525)"
test_18701_img.jpg,Proba3ocs,"(23, 564, 339, 845)"
test_18702_img.jpg,Cheops,"(268, 301, 590, 645)"
test_18703_img.jpg,Proba3ocs,"(542, 365, 788, 605)"
test_18704_img.jpg,Proba3,"(642, 599, 1017, 871)"
test_18705_img.jpg,Proba3,"(208, 217, 460, 640)"
test_18706_img.jpg,Smart1,"(234, 301, 653, 463)"
test_18707_img.jpg,Smart1,"(733, 378, 991, 573)"
test_18708_img.jpg,Proba2,"(354, 290, 663, 589)"
test_18709_img.jpg,Proba3ocs,"(409, 333, 673, 571)"
test_18710_img.jpg,ObservationSat1,"(353, 482, 895, 941)"
test_18711_img.jpg,Proba2,"(262, 89, 635, 540)"
test_18712_img.jpg,Cheops,"(689, 562, 913, 810)"
test_18713_img.jpg,XMM Newton,"(687, 78, 989, 397)"
test_18714_img.jpg,LisaPathfinder,"(606, 3, 930, 238)"
test_18715_img.jpg,XMM Newton,"(676, 36, 926, 448)"
test_18716_img.jpg,XMM Newton,"(236, 9, 716, 601)"
test_18717_img.jpg,Proba3ocs,"(385, 55, 619, 282)"
test_18718_img.jpg,LisaPathfinder,"(754, 544, 1018, 792)"
test_18719_img.jpg,Cheops,"(325, 378, 552, 619)"
test_18720_img.jpg,Cheops,"(6, 628, 360, 1016)"
test_18721_img.jpg,Cheops,"(610, 244, 896, 519)"
test_18722_img.jpg,Smart1,"(127, 392, 722, 692)"
test_18723_img.jpg,VenusExpress,"(434, 72, 601, 351)"
test_18724_img.jpg,LisaPathfinder,"(688, 184, 1017, 500)"
test_18725_img.jpg,XMM Newton,"(541, 130, 990, 375)"
test_18726_img.jpg,Proba2,"(366, 469, 697, 681)"
test_18727_img.jpg,ObservationSat1,"(323, 238, 555, 616)"
test_18728_img.jpg,XMM Newton,"(488, 189, 899, 763)"
test_18729_img.jpg,Proba3ocs,"(653, 629, 1017, 1017)"
test_18730_img.jpg,Proba3,"(570, 214, 821, 766)"
test_18731_img.jpg,VenusExpress,"(380, 158, 526, 462)"
test_18732_img.jpg,ObservationSat1,"(600, 113, 974, 556)"
test_18733_img.jpg,Smart1,"(307, 10, 567, 671)"
test_18734_img.jpg,Cheops,"(542, 429, 1015, 1009)"
test_18735_img.jpg,Cheops,"(394, 568, 592, 816)"
test_18736_img.jpg,Proba3,"(448, 167, 718, 633)"
test_18737_img.jpg,VenusExpress,"(295, 110, 849, 325)"
test_18738_img.jpg,Cheops,"(325, 6, 670, 416)"
test_18739_img.jpg,Smart1,"(471, 145, 810, 462)"
test_18740_img.jpg,Soho,"(693, 85, 827, 381)"
test_18741_img.jpg,Cheops,"(556, 315, 795, 559)"
test_18742_img.jpg,ObservationSat1,"(7, 292, 455, 987)"
test_18743_img.jpg,ObservationSat1,"(425, 472, 777, 778)"
test_18744_img.jpg,ObservationSat1,"(158, 259, 669, 579)"
test_18745_img.jpg,LisaPathfinder,"(141, 4, 460, 307)"
test_18746_img.jpg,Proba3ocs,"(844, 174, 1020, 392)"
test_18747_img.jpg,XMM Newton,"(463, 257, 973, 632)"
test_18748_img.jpg,Soho,"(348, 462, 488, 572)"
test_18749_img.jpg,Proba3,"(404, 334, 583, 795)"
test_18750_img.jpg,Proba2,"(379, 421, 1014, 771)"
test_18751_img.jpg,Smart1,"(303, 54, 476, 747)"
test_18752_img.jpg,VenusExpress,"(686, 81, 927, 350)"
test_18753_img.jpg,Cheops,"(750, 338, 969, 587)"
test_18754_img.jpg,Proba3ocs,"(265, 70, 502, 302)"
test_18755_img.jpg,VenusExpress,"(529, 351, 877, 485)"
test_18756_img.jpg,XMM Newton,"(337, 273, 755, 808)"
test_18757_img.jpg,LisaPathfinder,"(526, 467, 839, 653)"
test_18758_img.jpg,Proba3,"(522, 218, 881, 628)"
test_18759_img.jpg,Smart1,"(494, 258, 603, 697)"
test_18760_img.jpg,Proba3ocs,"(602, 144, 846, 430)"
test_18761_img.jpg,VenusExpress,"(556, 437, 718, 792)"
test_18762_img.jpg,Cheops,"(480, 338, 731, 512)"
test_18763_img.jpg,XMM Newton,"(687, 207, 1017, 472)"
test_18764_img.jpg,Cheops,"(528, 342, 870, 636)"
test_18765_img.jpg,Proba3,"(313, 429, 827, 1008)"
test_18766_img.jpg,Smart1,"(720, 230, 791, 624)"
test_18767_img.jpg,ObservationSat1,"(531, 495, 1015, 849)"
test_18768_img.jpg,Proba3ocs,"(738, 136, 1018, 477)"
test_18769_img.jpg,LisaPathfinder,"(673, 5, 1017, 330)"
test_18770_img.jpg,Proba3ocs,"(365, 693, 647, 993)"
test_18771_img.jpg,Proba3ocs,"(719, 3, 1007, 201)"
test_18772_img.jpg,Cheops,"(267, 323, 525, 553)"
test_18773_img.jpg,ObservationSat1,"(268, 181, 766, 605)"
test_18774_img.jpg,LisaPathfinder,"(818, 5, 1019, 349)"
test_18775_img.jpg,Proba3,"(403, 476, 774, 925)"
test_18776_img.jpg,LisaPathfinder,"(414, 512, 652, 711)"
test_18777_img.jpg,Proba3,"(222, 352, 787, 655)"
test_18778_img.jpg,Smart1,"(396, 218, 614, 879)"
test_18779_img.jpg,LisaPathfinder,"(386, 323, 669, 616)"
test_18780_img.jpg,Soho,"(545, 707, 758, 909)"
test_18781_img.jpg,Proba2,"(644, 485, 1014, 727)"
test_18782_img.jpg,Cheops,"(94, 224, 478, 540)"
test_18783_img.jpg,Soho,"(436, 395, 633, 667)"
test_18784_img.jpg,ObservationSat1,"(423, 244, 1014, 678)"
test_18785_img.jpg,ObservationSat1,"(424, 306, 926, 512)"
test_18786_img.jpg,Soho,"(753, 145, 920, 362)"
test_18787_img.jpg,Proba3ocs,"(330, 437, 533, 670)"
test_18788_img.jpg,XMM Newton,"(132, 4, 947, 310)"
test_18789_img.jpg,VenusExpress,"(162, 515, 907, 973)"
test_18790_img.jpg,Cheops,"(724, 385, 985, 602)"
test_18791_img.jpg,ObservationSat1,"(7, 46, 451, 344)"
test_18792_img.jpg,Proba3ocs,"(528, 2, 838, 206)"
test_18793_img.jpg,XMM Newton,"(198, 382, 569, 575)"
test_18794_img.jpg,Cheops,"(387, 177, 720, 475)"
test_18795_img.jpg,Smart1,"(174, 307, 613, 754)"
test_18796_img.jpg,Cheops,"(214, 150, 520, 444)"
test_18797_img.jpg,Cheops,"(303, 282, 594, 572)"
test_18798_img.jpg,LisaPathfinder,"(464, 104, 745, 350)"
test_18799_img.jpg,LisaPathfinder,"(577, 223, 810, 425)"
test_18800_img.jpg,XMM Newton,"(685, 260, 1017, 375)"
test_18801_img.jpg,VenusExpress,"(563, 297, 895, 443)"
test_18802_img.jpg,ObservationSat1,"(708, 194, 999, 718)"
test_18803_img.jpg,LisaPathfinder,"(803, 506, 1019, 846)"
test_18804_img.jpg,Cheops,"(497, 384, 720, 620)"
test_18805_img.jpg,Smart1,"(80, 386, 591, 494)"
test_18806_img.jpg,VenusExpress,"(412, 382, 768, 702)"
test_18807_img.jpg,VenusExpress,"(281, 138, 541, 427)"
test_18808_img.jpg,VenusExpress,"(698, 403, 822, 785)"
test_18809_img.jpg,VenusExpress,"(394, 130, 649, 383)"
test_18810_img.jpg,LisaPathfinder,"(6, 83, 362, 443)"
test_18811_img.jpg,Proba3,"(396, 607, 629, 943)"
test_18812_img.jpg,Proba2,"(670, 159, 920, 393)"
test_18813_img.jpg,XMM Newton,"(221, 552, 573, 790)"
test_18814_img.jpg,Proba2,"(353, 366, 939, 586)"
test_18815_img.jpg,Soho,"(318, 261, 530, 382)"
test_18816_img.jpg,ObservationSat1,"(165, 7, 1011, 497)"
test_18817_img.jpg,VenusExpress,"(9, 501, 583, 805)"
test_18818_img.jpg,Proba3,"(97, 476, 566, 665)"
test_18819_img.jpg,Smart1,"(530, 440, 886, 819)"
test_18820_img.jpg,Smart1,"(527, 442, 958, 904)"
test_18821_img.jpg,Proba3,"(373, 8, 765, 556)"
test_18822_img.jpg,Cheops,"(8, 395, 508, 874)"
test_18823_img.jpg,LisaPathfinder,"(497, 149, 716, 367)"
test_18824_img.jpg,Proba3ocs,"(732, 401, 1018, 684)"
test_18825_img.jpg,XMM Newton,"(323, 406, 502, 881)"
test_18826_img.jpg,ObservationSat1,"(378, 82, 599, 297)"
test_18827_img.jpg,Proba3ocs,"(535, 3, 779, 211)"
test_18828_img.jpg,Cheops,"(428, 500, 837, 801)"
test_18829_img.jpg,Proba2,"(515, 68, 833, 315)"
test_18830_img.jpg,Cheops,"(519, 303, 822, 587)"
test_18831_img.jpg,Proba3,"(634, 221, 954, 467)"
test_18832_img.jpg,Proba3,"(141, 396, 473, 962)"
test_18833_img.jpg,ObservationSat1,"(519, 128, 1015, 507)"
test_18834_img.jpg,Proba2,"(374, 46, 695, 281)"
test_18835_img.jpg,LisaPathfinder,"(384, 422, 575, 604)"
test_18836_img.jpg,XMM Newton,"(546, 146, 835, 496)"
test_18837_img.jpg,ObservationSat1,"(6, 171, 398, 563)"
test_18838_img.jpg,ObservationSat1,"(185, 272, 694, 565)"
test_18839_img.jpg,Cheops,"(258, 255, 495, 514)"
test_18840_img.jpg,XMM Newton,"(454, 7, 837, 497)"
test_18841_img.jpg,Cheops,"(222, 368, 542, 663)"
test_18842_img.jpg,VenusExpress,"(224, 561, 472, 907)"
test_18843_img.jpg,Proba2,"(134, 387, 746, 777)"
test_18844_img.jpg,Cheops,"(656, 626, 1017, 1016)"
test_18845_img.jpg,Smart1,"(356, 529, 676, 713)"
test_18846_img.jpg,Smart1,"(227, 137, 792, 873)"
test_18847_img.jpg,ObservationSat1,"(393, 463, 961, 903)"
test_18848_img.jpg,Smart1,"(128, 5, 283, 341)"
test_18849_img.jpg,XMM Newton,"(653, 473, 1017, 979)"
test_18850_img.jpg,LisaPathfinder,"(232, 288, 428, 494)"
test_18851_img.jpg,ObservationSat1,"(123, 162, 497, 907)"
test_18852_img.jpg,Smart1,"(413, 395, 692, 651)"
test_18853_img.jpg,Smart1,"(355, 524, 787, 687)"
test_18854_img.jpg,LisaPathfinder,"(97, 120, 369, 377)"
test_18855_img.jpg,Proba3ocs,"(577, 4, 940, 260)"
test_18856_img.jpg,Soho,"(727, 491, 1018, 747)"
test_18857_img.jpg,Proba3ocs,"(350, 41, 683, 424)"
test_18858_img.jpg,Soho,"(450, 3, 590, 256)"
test_18859_img.jpg,Soho,"(264, 404, 645, 818)"
test_18860_img.jpg,Soho,"(189, 5, 494, 384)"
test_18861_img.jpg,Proba3,"(467, 663, 954, 945)"
test_18862_img.jpg,Proba3,"(666, 378, 972, 848)"
test_18863_img.jpg,Soho,"(540, 195, 678, 382)"
test_18864_img.jpg,Smart1,"(424, 113, 818, 336)"
test_18865_img.jpg,Proba3,"(10, 8, 651, 496)"
test_18866_img.jpg,Proba3,"(705, 516, 1018, 894)"
test_18867_img.jpg,XMM Newton,"(420, 427, 767, 740)"
test_18868_img.jpg,VenusExpress,"(644, 490, 968, 783)"
test_18869_img.jpg,Proba3ocs,"(553, 419, 841, 698)"
test_18870_img.jpg,ObservationSat1,"(42, 5, 520, 395)"
test_18871_img.jpg,Proba2,"(208, 352, 602, 762)"
test_18872_img.jpg,XMM Newton,"(13, 377, 832, 1013)"
test_18873_img.jpg,Smart1,"(733, 61, 884, 448)"
test_18874_img.jpg,VenusExpress,"(578, 70, 779, 405)"
test_18875_img.jpg,ObservationSat1,"(439, 67, 700, 497)"
test_18876_img.jpg,Proba3,"(447, 318, 726, 696)"
test_18877_img.jpg,ObservationSat1,"(611, 89, 861, 526)"
test_18878_img.jpg,XMM Newton,"(824, 35, 1007, 536)"
test_18879_img.jpg,Proba2,"(242, 134, 696, 421)"
test_18880_img.jpg,XMM Newton,"(10, 402, 681, 1012)"
test_18881_img.jpg,LisaPathfinder,"(661, 2, 844, 166)"
test_18882_img.jpg,Proba3,"(270, 17, 737, 500)"
test_18883_img.jpg,VenusExpress,"(190, 300, 582, 593)"
test_18884_img.jpg,Proba3ocs,"(207, 3, 451, 196)"
test_18885_img.jpg,Proba2,"(484, 403, 655, 694)"
test_18886_img.jpg,LisaPathfinder,"(490, 4, 837, 293)"
test_18887_img.jpg,Proba2,"(563, 190, 1002, 673)"
test_18888_img.jpg,Proba3ocs,"(307, 3, 576, 218)"
test_18889_img.jpg,Smart1,"(542, 131, 1015, 223)"
test_18890_img.jpg,Soho,"(352, 418, 675, 592)"
test_18891_img.jpg,Proba3ocs,"(401, 334, 650, 554)"
test_18892_img.jpg,Cheops,"(449, 533, 619, 742)"
test_18893_img.jpg,XMM Newton,"(383, 12, 835, 804)"
test_18894_img.jpg,LisaPathfinder,"(456, 222, 796, 546)"
test_18895_img.jpg,ObservationSat1,"(305, 6, 1010, 388)"
test_18896_img.jpg,Proba3ocs,"(752, 724, 1018, 1018)"
test_18897_img.jpg,Cheops,"(751, 4, 992, 244)"
test_18898_img.jpg,XMM Newton,"(265, 383, 773, 688)"
test_18899_img.jpg,XMM Newton,"(767, 10, 1014, 693)"
test_18900_img.jpg,LisaPathfinder,"(323, 144, 765, 536)"
test_18901_img.jpg,VenusExpress,"(339, 542, 1012, 780)"
test_18902_img.jpg,ObservationSat1,"(147, 530, 779, 760)"
test_18903_img.jpg,Smart1,"(588, 6, 971, 416)"
test_18904_img.jpg,LisaPathfinder,"(233, 114, 495, 449)"
test_18905_img.jpg,Proba3,"(502, 255, 860, 699)"
test_18906_img.jpg,XMM Newton,"(468, 411, 733, 849)"
test_18907_img.jpg,LisaPathfinder,"(297, 301, 669, 663)"
test_18908_img.jpg,Smart1,"(477, 63, 603, 360)"
test_18909_img.jpg,LisaPathfinder,"(724, 142, 1018, 429)"
test_18910_img.jpg,Soho,"(684, 351, 894, 617)"
test_18911_img.jpg,LisaPathfinder,"(657, 177, 908, 336)"
test_18912_img.jpg,VenusExpress,"(263, 105, 619, 415)"
test_18913_img.jpg,LisaPathfinder,"(688, 272, 925, 504)"
test_18914_img.jpg,ObservationSat1,"(625, 7, 1016, 396)"
test_18915_img.jpg,Soho,"(17, 546, 396, 761)"
test_18916_img.jpg,Soho,"(496, 386, 748, 681)"
test_18917_img.jpg,Proba3,"(371, 368, 733, 720)"
test_18918_img.jpg,Proba3,"(610, 32, 913, 374)"
test_18919_img.jpg,XMM Newton,"(502, 130, 991, 430)"
test_18920_img.jpg,Smart1,"(490, 274, 1015, 491)"
test_18921_img.jpg,ObservationSat1,"(380, 154, 646, 680)"
test_18922_img.jpg,VenusExpress,"(118, 477, 660, 947)"
test_18923_img.jpg,LisaPathfinder,"(345, 67, 607, 319)"
test_18924_img.jpg,VenusExpress,"(690, 389, 849, 596)"
test_18925_img.jpg,Soho,"(431, 247, 666, 745)"
test_18926_img.jpg,Soho,"(36, 526, 437, 834)"
test_18927_img.jpg,Cheops,"(442, 217, 775, 638)"
test_18928_img.jpg,Cheops,"(177, 498, 492, 830)"
test_18929_img.jpg,Proba2,"(458, 472, 860, 751)"
test_18930_img.jpg,LisaPathfinder,"(552, 542, 1016, 1014)"
test_18931_img.jpg,Proba2,"(409, 440, 1014, 909)"
test_18932_img.jpg,XMM Newton,"(340, 164, 705, 395)"
test_18933_img.jpg,Proba2,"(526, 368, 956, 673)"
test_18934_img.jpg,Smart1,"(425, 368, 841, 689)"
test_18935_img.jpg,VenusExpress,"(228, 140, 515, 304)"
test_18936_img.jpg,Proba3,"(241, 204, 524, 713)"
test_18937_img.jpg,Cheops,"(438, 608, 907, 1016)"
test_18938_img.jpg,Smart1,"(582, 20, 1016, 305)"
test_18939_img.jpg,LisaPathfinder,"(816, 95, 1019, 327)"
test_18940_img.jpg,Cheops,"(49, 337, 463, 707)"
test_18941_img.jpg,ObservationSat1,"(661, 437, 1017, 860)"
test_18942_img.jpg,Soho,"(145, 438, 402, 701)"
test_18943_img.jpg,Soho,"(501, 534, 739, 984)"
test_18944_img.jpg,Smart1,"(383, 224, 779, 599)"
test_18945_img.jpg,ObservationSat1,"(599, 366, 934, 762)"
test_18946_img.jpg,Proba3ocs,"(547, 4, 936, 303)"
test_18947_img.jpg,ObservationSat1,"(483, 189, 799, 598)"
test_18948_img.jpg,Proba3ocs,"(546, 308, 865, 626)"
test_18949_img.jpg,ObservationSat1,"(710, 312, 949, 625)"
test_18950_img.jpg,ObservationSat1,"(230, 327, 527, 606)"
test_18951_img.jpg,Proba3ocs,"(863, 2, 1020, 191)"
test_18952_img.jpg,VenusExpress,"(497, 59, 631, 427)"
test_18953_img.jpg,Cheops,"(696, 466, 938, 722)"
test_18954_img.jpg,ObservationSat1,"(264, 391, 539, 605)"
test_18955_img.jpg,VenusExpress,"(89, 390, 486, 791)"
test_18956_img.jpg,Proba3ocs,"(532, 3, 803, 231)"
test_18957_img.jpg,LisaPathfinder,"(168, 559, 417, 697)"
test_18958_img.jpg,Smart1,"(282, 500, 711, 671)"
test_18959_img.jpg,ObservationSat1,"(381, 177, 749, 603)"
test_18960_img.jpg,Proba3,"(295, 321, 597, 655)"
test_18961_img.jpg,Proba2,"(719, 248, 1018, 621)"
test_18962_img.jpg,Smart1,"(136, 593, 633, 794)"
test_18963_img.jpg,Proba3,"(171, 451, 425, 758)"
test_18964_img.jpg,Cheops,"(649, 508, 914, 736)"
test_18965_img.jpg,Proba2,"(682, 150, 962, 442)"
test_18966_img.jpg,LisaPathfinder,"(773, 378, 1019, 796)"
test_18967_img.jpg,LisaPathfinder,"(535, 98, 734, 247)"
test_18968_img.jpg,Cheops,"(660, 90, 900, 365)"
test_18969_img.jpg,VenusExpress,"(368, 120, 518, 545)"
test_18970_img.jpg,Smart1,"(550, 476, 827, 668)"
test_18971_img.jpg,XMM Newton,"(206, 58, 776, 271)"
test_18972_img.jpg,Smart1,"(729, 33, 918, 394)"
test_18973_img.jpg,Cheops,"(593, 373, 948, 743)"
test_18974_img.jpg,Proba3ocs,"(404, 186, 648, 433)"
test_18975_img.jpg,ObservationSat1,"(554, 514, 863, 755)"
test_18976_img.jpg,Soho,"(61, 159, 395, 396)"
test_18977_img.jpg,Smart1,"(288, 254, 853, 621)"
test_18978_img.jpg,VenusExpress,"(268, 431, 565, 1013)"
test_18979_img.jpg,Cheops,"(256, 179, 503, 397)"
test_18980_img.jpg,Smart1,"(685, 319, 960, 389)"
test_18981_img.jpg,Smart1,"(463, 435, 1015, 1010)"
test_18982_img.jpg,Soho,"(880, 4, 1021, 260)"
test_18983_img.jpg,Soho,"(400, 388, 556, 729)"
test_18984_img.jpg,Cheops,"(757, 350, 1018, 555)"
test_18985_img.jpg,Proba2,"(8, 8, 495, 589)"
test_18986_img.jpg,Cheops,"(536, 5, 904, 347)"
test_18987_img.jpg,Cheops,"(34, 6, 541, 408)"
test_18988_img.jpg,Cheops,"(200, 345, 825, 827)"
test_18989_img.jpg,LisaPathfinder,"(370, 209, 715, 509)"
test_18990_img.jpg,ObservationSat1,"(727, 310, 962, 674)"
test_18991_img.jpg,ObservationSat1,"(7, 389, 433, 1004)"
test_18992_img.jpg,Smart1,"(687, 49, 748, 412)"
test_18993_img.jpg,ObservationSat1,"(527, 419, 846, 892)"
test_18994_img.jpg,Proba3,"(491, 500, 668, 882)"
test_18995_img.jpg,VenusExpress,"(286, 220, 513, 504)"
test_18996_img.jpg,Proba3ocs,"(745, 296, 956, 490)"
test_18997_img.jpg,VenusExpress,"(49, 336, 826, 638)"
test_18998_img.jpg,LisaPathfinder,"(147, 4, 494, 324)"
test_18999_img.jpg,XMM Newton,"(179, 64, 670, 379)"
test_19000_img.jpg,Proba3ocs,"(57, 698, 366, 971)"
test_19001_img.jpg,Proba2,"(294, 319, 864, 995)"
test_19002_img.jpg,ObservationSat1,"(529, 366, 869, 775)"
test_19003_img.jpg,Cheops,"(243, 528, 581, 833)"
test_19004_img.jpg,LisaPathfinder,"(577, 1, 881, 125)"
test_19005_img.jpg,Proba3,"(455, 353, 987, 586)"
test_19006_img.jpg,Cheops,"(483, 3, 734, 255)"
test_19007_img.jpg,Proba2,"(546, 6, 1010, 427)"
test_19008_img.jpg,LisaPathfinder,"(20, 304, 490, 617)"
test_19009_img.jpg,Soho,"(659, 190, 904, 352)"
test_19010_img.jpg,Proba3,"(728, 622, 1018, 855)"
test_19011_img.jpg,Smart1,"(697, 6, 795, 417)"
test_19012_img.jpg,Soho,"(154, 637, 327, 943)"
test_19013_img.jpg,Soho,"(751, 228, 955, 399)"
test_19014_img.jpg,Proba3,"(338, 190, 649, 572)"
test_19015_img.jpg,Soho,"(722, 115, 827, 390)"
test_19016_img.jpg,Proba3,"(426, 349, 704, 723)"
test_19017_img.jpg,Smart1,"(639, 414, 724, 693)"
test_19018_img.jpg,Smart1,"(42, 7, 553, 503)"
test_19019_img.jpg,Soho,"(352, 483, 574, 624)"
test_19020_img.jpg,Proba2,"(561, 8, 1016, 548)"
test_19021_img.jpg,XMM Newton,"(134, 226, 684, 600)"
test_19022_img.jpg,Soho,"(109, 464, 534, 681)"
test_19023_img.jpg,Proba2,"(659, 92, 943, 408)"
test_19024_img.jpg,LisaPathfinder,"(557, 603, 873, 900)"
test_19025_img.jpg,LisaPathfinder,"(574, 542, 773, 782)"
test_19026_img.jpg,Soho,"(740, 465, 894, 626)"
test_19027_img.jpg,Proba2,"(406, 224, 641, 491)"
test_19028_img.jpg,ObservationSat1,"(672, 437, 1017, 680)"
test_19029_img.jpg,XMM Newton,"(458, 120, 876, 386)"
test_19030_img.jpg,Proba3,"(47, 4, 393, 320)"
test_19031_img.jpg,ObservationSat1,"(434, 368, 691, 656)"
test_19032_img.jpg,Proba3ocs,"(185, 461, 386, 629)"
test_19033_img.jpg,Cheops,"(429, 44, 789, 457)"
test_19034_img.jpg,Proba3ocs,"(250, 403, 479, 613)"
test_19035_img.jpg,Proba3ocs,"(318, 660, 584, 940)"
test_19036_img.jpg,Proba2,"(179, 464, 514, 940)"
test_19037_img.jpg,Proba3,"(397, 148, 759, 568)"
test_19038_img.jpg,XMM Newton,"(318, 417, 954, 698)"
test_19039_img.jpg,ObservationSat1,"(260, 6, 716, 492)"
test_19040_img.jpg,Proba3,"(7, 6, 432, 320)"
test_19041_img.jpg,Proba3ocs,"(410, 394, 641, 599)"
test_19042_img.jpg,Proba3,"(6, 117, 376, 413)"
test_19043_img.jpg,Smart1,"(678, 238, 908, 521)"
test_19044_img.jpg,LisaPathfinder,"(644, 673, 976, 944)"
test_19045_img.jpg,Smart1,"(386, 126, 459, 498)"
test_19046_img.jpg,LisaPathfinder,"(388, 108, 728, 491)"
test_19047_img.jpg,Cheops,"(685, 278, 922, 475)"
test_19048_img.jpg,VenusExpress,"(275, 196, 798, 378)"
test_19049_img.jpg,Cheops,"(304, 211, 541, 427)"
test_19050_img.jpg,Soho,"(243, 206, 422, 518)"
test_19051_img.jpg,Cheops,"(410, 494, 833, 889)"
test_19052_img.jpg,Smart1,"(434, 456, 785, 765)"
test_19053_img.jpg,Smart1,"(798, 118, 894, 399)"
test_19054_img.jpg,Soho,"(6, 3, 429, 153)"
test_19055_img.jpg,ObservationSat1,"(8, 112, 563, 463)"
test_19056_img.jpg,VenusExpress,"(337, 179, 640, 460)"
test_19057_img.jpg,Smart1,"(481, 7, 651, 506)"
test_19058_img.jpg,Proba3,"(537, 103, 992, 311)"
test_19059_img.jpg,VenusExpress,"(571, 160, 824, 767)"
test_19060_img.jpg,Cheops,"(680, 393, 918, 631)"
test_19061_img.jpg,Smart1,"(234, 89, 680, 878)"
test_19062_img.jpg,Proba2,"(678, 119, 967, 286)"
test_19063_img.jpg,ObservationSat1,"(256, 134, 599, 743)"
test_19064_img.jpg,Proba2,"(286, 238, 651, 581)"
test_19065_img.jpg,LisaPathfinder,"(520, 63, 782, 368)"
test_19066_img.jpg,Cheops,"(523, 403, 912, 826)"
test_19067_img.jpg,Soho,"(591, 441, 756, 715)"
test_19068_img.jpg,LisaPathfinder,"(731, 384, 875, 587)"
test_19069_img.jpg,Smart1,"(578, 37, 921, 379)"
test_19070_img.jpg,Proba3ocs,"(163, 208, 551, 591)"
test_19071_img.jpg,VenusExpress,"(407, 289, 757, 416)"
test_19072_img.jpg,ObservationSat1,"(420, 527, 963, 1015)"
test_19073_img.jpg,LisaPathfinder,"(259, 5, 702, 383)"
test_19074_img.jpg,Proba2,"(371, 142, 511, 476)"
test_19075_img.jpg,Soho,"(385, 565, 527, 818)"
test_19076_img.jpg,VenusExpress,"(438, 287, 918, 583)"
test_19077_img.jpg,Proba3,"(107, 521, 628, 1015)"
test_19078_img.jpg,Proba3ocs,"(365, 429, 555, 608)"
test_19079_img.jpg,Cheops,"(612, 78, 884, 381)"
test_19080_img.jpg,Cheops,"(187, 102, 526, 472)"
test_19081_img.jpg,XMM Newton,"(629, 6, 1016, 378)"
test_19082_img.jpg,Proba2,"(219, 433, 824, 1014)"
test_19083_img.jpg,XMM Newton,"(11, 8, 714, 562)"
test_19084_img.jpg,Soho,"(354, 595, 574, 747)"
test_19085_img.jpg,Cheops,"(558, 436, 832, 733)"
test_19086_img.jpg,VenusExpress,"(435, 375, 720, 496)"
test_19087_img.jpg,Proba2,"(328, 281, 732, 581)"
test_19088_img.jpg,Proba3,"(285, 220, 735, 900)"
test_19089_img.jpg,LisaPathfinder,"(650, 555, 856, 750)"
test_19090_img.jpg,Proba3,"(262, 130, 524, 492)"
test_19091_img.jpg,Proba3,"(259, 342, 649, 647)"
test_19092_img.jpg,LisaPathfinder,"(489, 167, 870, 510)"
test_19093_img.jpg,VenusExpress,"(625, 305, 938, 462)"
test_19094_img.jpg,Smart1,"(333, 521, 681, 705)"
test_19095_img.jpg,Proba3,"(132, 226, 488, 686)"
test_19096_img.jpg,Cheops,"(7, 7, 412, 456)"
test_19097_img.jpg,Proba3ocs,"(277, 534, 599, 852)"
test_19098_img.jpg,Proba2,"(724, 483, 1001, 865)"
test_19099_img.jpg,Smart1,"(527, 228, 751, 492)"
test_19100_img.jpg,Soho,"(423, 239, 558, 464)"
test_19101_img.jpg,Soho,"(603, 76, 750, 407)"
test_19102_img.jpg,LisaPathfinder,"(591, 332, 845, 541)"
